,label,cleaned_email
1713,0,look detail geek traffic doozie term right lot html clue apparently ignore clue load snippet unique html like br mean number number clue cancel number number clue wrong look haven grokke code way number clue classifier basically end count way number number number number clue list think look clue value apparently find weren exactly number number sure set record long list cancel extreme clue happen long similar one wonder learn look clue html heavily mark html ad sidebar body text discussion oo soft coding lot highly technical word clue include zope zeo number number clue mean scheme run interesting look add header line cure minable unmined header line corpus leave start different corpus progress similar scan bunch get bore form brief text url follow quote html website text plain html tag strip confused sorry follow structure multipart mixed text plain brief text plus url text html long html copy website guess click mail page browser html tag aren getting strip remain big mystery confused jeremy didn use train classifi pickle train classifier scratch corpus entirely different kind experiment try far report result try pickle email expect work big mystery jeremy get relatively bad result train far report result experiment think corpus size guido van rossum home page url
1714,0,guido mean number number clue cancel number number clue wrong look haven grokke code way number clue classifier basically end count way number number number number clue list think look clue value apparently find weren exactly number number brief discussion definition max_discriminator clue prob min_spamprob max_spamprob save min max list clue feed nb heap short min max list cancel number clue long list remain long list feed nb heap max_discriminator case max_discriminator clue enter final probability calculation min max list list clue clue massive cancellation occur massive cancellation turn hook signal manual review need specific case excess clue long max_spamprob list push nb heap didn number number number number add special list outcome face number number number number clue coin toss whichever flavor happen appear max_discriminator number number time determine final outcome sure set record long list cancel extreme clue happen long similar one beat wink tokenization scheme fold case ignore punctuation strip trail word save word bigram word unigram turn low probability long spam list number number number clue number number number clue yike wonder learn look clue html heavily mark html ad sidebar body text discussion oo soft coding lot highly technical word clue include zope zeo matter say zope get number number clue ditto zeo contrast html markup unique word number number btw clear case assumption conditionally independent word probability utterly bogus probability body appear message highly correlate prob br appear treat independent naive baye grossly misjudge probability appear thing return actually compute wink read html section url start ve investigate work well mailing list host url html decoration far strong clue justify ignore specific context haven gear personal email include case non mailing list email happen url prefer strip html tag time try bad effect error rate corpora test result html tag stripping include html comment block comment block say xxx way find slash rate decision xxx strip html html msgs revisit ve thing give significant rate reduction test minable unmined header line corpus leave apart mime decoration appear header body like content type header line base tokenizer look subject mailer organization start different corpus progress need different datum yes ham polluted mailman header decoration able clean fudge datum mortal sin haven change byte far spam polluted header clue fellow collect particular skip receive header suspect go valuable real life example don catch undisclosed recipient header sorry follow structure multipart mixed text plain brief text plus url text html long html copy website ah explain html tag didn strip offer add optional argument tokenize strip get glossed time feel like loss wink confused jeremy didn use train classifi pickle train classifier scratch corpora think corpus size report test run random sample number spam number ham corpus mean training set size predict set size harm error rate error rate see well jeremy report number ah test run finish tokenization scheme fold case ignore punctuation strip trail word save word bigram word unigram code tokenize body lastw word_re findall text len sure range match tokenize_word number number number number yield lastw yield lastw lastw elif number lastw tokenize_word yield word_re compile xnumber xff double process size help rate significantly probably hurt rate rate low number ham run confident change small absolute magnitude number number single message table false positive percentage number number number number tie number number number number lose number number number number number lose number number number number number number win number number number number number number win number number number number number number lose number number number number number lose number number number number number number tie number number number number lose number number number number number number win number number number number number number lose number number number number number number win number number number number number number tie number number number number lose number number number number number lose number number number number number win number number number number number number lose number number number number number number tie number number number number lose number number number number number number lose number number win number time tie number time lose number time total unique fp go number number false negative percentage number number number number win number number number number number number win number number number number number number win number number number number number number tie number number number number win number number number number number number win number number number number number number lose number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number lose number number number number number number tie number number number number win number number number number number number lose number number win number time tie number time lose number time total unique fn go number number
1715,0,tim prefer strip html tag time try bad effect error rate corpora test result html tag stripping include html comment block comment block say xxx way find slash rate decision xxx strip html html msgs revisit ve thing give significant rate reduction test alas strip html tag text hurt rate test datum false positive percentage number number number number tie number number number number tie number number number number lose number number number number number number tie number number number number win number number number number number number tie number number number number tie number number number number lose number number number number number number tie number number number number win number number number number number number lose number number number number number number tie number number number number win number number number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie win number time tie number time lose number time total unique fp go number number false negative percentage number number number number lose number number number number number number tie number number number number lose number number number number number number win number number number number number number win number number number number number number lose number number number number number number lose number number number number number number tie number number number number lose number number number number number number lose number number number number number number win number number number number number number win number number number number number number lose number number number number number number lose number number number number number number lose number number number number number number lose number number number number number number win number number number number number number lose number number number number number number lose number number number number number number lose number number win number time tie number time lose number time total unique fn go number number time try url comment rate strip tag range number number number number median number number ve ton progress rate mere presence html tag remain significant clue url traffic leave comment xxx way find slash rate decision xxx strip html html msgs revisit want focus away url traffic effect html strip don suitable test datum measure
1716,0,far road people think create spambayes package contain classifier tokenizer minimize clutter site package guido early imo mean leave tool guido mention classifier tokenize think importable module rest represent script level code right guido package use barry trick guido email package make package toplevel guido dir distribution require extra directory guido level package subdir distro perfect try naive way night wind py file package wasn intent skip
1717,0,result url ve get set spam ham number message set happen enable late receive header code false positive percentage number number number number tie number number number number win number number number number number number win number number win number time tie number time lose number time total unique fp go number number false negative percentage number number number number win number number number number number number win number number number number number number lose number number win number time tie number time lose number time total unique fn go number number anthony header count code help neil
1718,0,neil schemenauer result url ve get set spam ham number message set happen enable late receive header code ve get summary file cvs try run url process generalize url manage skip half line wink ve get set number pair error rate number set number pair rate number pair rate false positive percentage number number number number tie number number number number win number number number number number number win number number win number time tie number time lose number time total unique fp go number number false negative percentage number number number number win number number number number number number win number number number number number number lose number number win number time tie number time lose number time total unique fn go number number look promise get number line output block clear picture course anthony header count code help help test datum wink sigh
1719,0,neil train classifier number set number ham spam miss half test run result url bug fix custom fiddle figure number report run false positive percentage number number number number number number total unique fp number false negative percentage number number number number number number total unique fn number total unique figure count number run individual run fp fn percentage miss number run jeremy report custom fiddle figure number set number ham spam false positive percentage number number number number number number number number number number number number number number number number number number number number number number number number total unique fp number false negative percentage number number number number number number number number number number number number number number number number number number number number number number number number total unique fn number thing clearly work well neil report significant improvement rate fold header line neal add receive analysis base tokenizer header analysis jeremy skip base tokenizer header analysis completely add base subject line like case fold tokenization header line except receive datum suspect start vm try number random pair number ham number spam subset test datum false positive percentage number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number total unique fp number false negative percentage number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number total unique fn number close neil see look well run disjoint number random pair look total unique fp rise number fn fall number run set disjoint number random pair likewise fp number fn number pretty confident go matter random subset number datum hard conclude give jeremy bad result line neil result suspect ve tune algorithm statistical quirk corpora
1720,0,tim effect getting rid mincount latch strongly rare clue unique corpus train train ham say gryndlplyx followup new ham quote systematic bias testing procedure real life msgs come order time thread span message url testing setup ll train random sampling lifetime test likewise new ham middle thread get benefit train msgs appear real life plausible rate rise effect real life give time number ham thread start life unusual train datum know little
1721,0,greg ward case header definitely helpful spamassassin rule header like date subject point datum cap date subject etc appear spam collection otoh don appear number spam message cap header line fight sub number rate rare clue help
1722,0,neale pickett spare memory well performance case pickle store disk boy disk think obvious speed thing load memory box current system score number msgs start memory course drag wait test run complete score message number number time train number number time ve get urge speed optimization email notice drag guido bitch like hell wait extra number msg batch score boss bitch wink profiler territory profiling exactly kind optimization say wasn go haven profile suspect aren egregious hot spot number gram ing long word high bit character likely overly expensive happen doesn happen approach non english language suck point speed ought replace entirely
1723,0,guido driver classifier neale pickett url original url accord readme txt url hasn keep date way rip classifier don think touch isn cover url answer don use gbaye hammie useful feature url url doesn copy calculate spamness entire mailbox feature easily copy url right url large collection tokenizer url rule sure interesting tokenizer truly trivial rewrite scratch interesting tiny spam ham collection gbaye worthless self test feature didn print result url doctest ed verifie basic machinery actually deliver suppose deliver propose nuke url add feature number
1724,0,curious subject line capitalization indicator percentage character cap percentage start capital letter number word xx brad clements bkc url number number number url number number number fax aol bkclement
1725,0,brad clement curious subject line capitalization indicator percentage character cap percentage start capital letter number word xx supply mod url ll test eventually wink note tokenizer preserve case subject line word experiment show well fold case away specific context experiment show expectation preserve case didn significant difference error rate subject line special case
1726,0,tim peters write ve get summary file cvs try run url process generalize url manage skip half line wink woop didn summary file regenerate slightly different set datum result enable receive header process false positive percentage number number number number win number number number number number number win number number number number number number tie number number number number tie number number number number win number number number number number number win number number win number time tie number time lose number time total unique fp go number number win number number false negative percentage number number number number win number number number number number number tie number number number number win number number number number number number win number number number number number number win number number number number number number tie win number time tie number time lose number time total unique fn go number number win number number test set different tim email receive account set contain email send mailing list use different address mailing list people cook idea happy test neil
1727,0,tim box current system score number msgs start memory course guess bother clock like number number speedup change thing wink
1728,0,neil schemenauer woop didn summary file regenerate slightly different set datum result enable receive header process false positive percentage number number number number win number number number number number number win number number number number number number tie number number number number tie number number number number win number number number number number number win number number win number time tie number time lose number time total unique fp go number number win number number false negative percentage number number number number win number number number number number number tie number number number number win number number number number number number win number number number number number number win number number number number number number tie win number time tie number time lose number time total unique fn go number number win number number test set different tim email receive account set contain email send mailing list use different address mailing list enable receive header work well wink section quick run number element subset number number number number win number number number number number number tie number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number tie number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number win number number number number number number lose number number number number number win number number win number time tie number time lose number time total unique fn go number number win number number huge improvement wrong reason entirely powerful discriminator database training set receive unknown number number number get bruceg right receive bfsmedia com strong spam indicator training set jealous people cook idea happy test neil tokenizer tokenizer tokenizer tokenize generator whichever afraid header try add mboxtest mytokenizer tokenize_header mix lieu tokenizer tokenizer tokenize_header addition jeremy report
1729,0,number september number guido van rossum say package use barry trick email package make package toplevel dir distribution require extra directory level package subdir distro trick require package_dir spambaye setup script harrumph trick greg greg ward gward python net url committee life form leg brain
1730,0,prefer strip html tag time try bad effect error rate corpora corpora bias respect newsgroup strong social taboo post html people personal inboxe abundant get good ham corpus prove big hurdle save mail doesn reflect receive save throw away selectively past multipart mixed text plain brief text plus url text html long html copy website ah explain html tag didn strip offer add optional argument tokenize strip get glossed time feel like loss wink ll bite sound like good idea strip html case like improve rate corpus guido van rossum home page url
1731,0,tim prefer strip html tag time try bad effect error rate corpora guido corpora bias respect newsgroup strong social taboo post html people personal inboxe abundant violent agreement comment url strongly possible ve repeat endlessly long testing dubious idea code maximally clumsy use url task wink get good ham corpus prove big hurdle save mail doesn reflect receive save throw away selectively past yup system pick tokens graham propose delete ham delete spam key probably work motivated geek paul svensson point probably wouldn work nearly real people ah explain html tag didn strip offer add optional argument tokenize strip get glossed time feel like loss wink ll bite sound like good idea strip html case like improve rate corpus ll soon check change def tokenize_body self msg retain_pure_html_tag false generate stream token email message multipart alternative section text plain text html section text html section ignore good idea section different content html tag strip text plain section default html tag strip text html section hurt false negative rate tim comp lang python test html message legitimate traffic optional argument retain_pure_html_tag specify true html tag retain text html section cvs establish new baseline check pure win change wee hour cut fp fn rate test
1732,0,package use barry trick greg trick require greg package_dir spambayes greg setup script nasty effect place py file package obvious executable script like timtest hammie package skip
1733,0,nasty effect place py file package obvious executable script like timtest hammie package care instal extra file long inside package guido van rossum home page url
1734,0,skip montanaro nasty effect place py file package obvious executable script like timtest hammie package script folder
1735,0,mail different email address frequently duplicate triplicate plicate spam message save spam late analysis haven careful avoid save duplicate write script time ago try minimize duplicate calculate loose checksum duplicate delete duplicate training people interested script happy extricate local module check cvs skip
1736,0,tp tim peters tim comcast net write test result tokenizer tokenizer tokenize_header unmodified test result mboxtest mytokenizer tokenize_header use header receive datum tp try base tokenize_header sorry haven find time try test run later today jeremy
1737,0,skip montanaro mail different email address frequently duplicate triplicate plicate spam message save spam late analysis haven careful avoid save duplicate write script time ago try minimize duplicate calculate loose checksum duplicate delete duplicate training people stop think wink classifier work well train wholly random spattering real life real life contain duplicate classifier people interested script happy extricate local module check cvs sure think relevant maybe purpose paul svensson think hard real people wink rest able use approach identify closely relate spam example spam go end ham training datum real life use sort similarity score piece know spam aid finding purge
1738,0,guido care instal extra file long guido inside package guess needn worry doesn clean
1739,0,write script time ago try minimize duplicate calculate loose checksum duplicate delete duplicate training tim people stop think wink classifier work tim well train wholly random spattering real life tim real life contain duplicate classifier tim bit detail destine address skip url skip url concert url webmaster url etc originally write slightly different version url script check avoid manually scan presume spam identical message identify spam refer loose checksum compute try avoid save spam multiple time late review people interested script happy extricate local module check cvs tim sure think relevant maybe purpose paul tim svensson think hard real people wink rest tim able use approach tim identify closely relate spam example spam tim go end ham training datum real life use tim sort similarity score piece know spam aid tim finding purge ll check let know find useful skip
1740,0,number september number tim peters say people interested script happy extricate local module check cvs sure think relevant maybe purpose paul svensson think hard real people wink rest able use approach identify closely relate spam example spam go end ham training datum real life use sort similarity score piece know spam aid finding purge otoh look dcc distribute checksum clearinghouse url use fuzzy checksum likely dcc checksumme scheme well throw personal use offense skip personal experience greg greg ward gward python net url express figure science opinion
1741,0,greg otoh look dcc distribute checksum clearinghouse greg url use fuzzy greg checksum likely dcc checksumme scheme greg well throw personal greg use offense skip take write little script aware dcc exist like overkill use skip
1742,0,followup spambayes url specifically concerned particular bit email policy url ok fiddle tweak etc exim eximnumber conf etc exim local_scan py url fairly confident start harvest incoming email moment notice record work eximnumber conf work exactly file etc exim harvest exist junk mail condition detect exim acls access control list handle entirely eximnumber conf message reject get local_scan py cover diverse case message know spammer reject rcpt command message header number bit char subject reject message header body read main thing change absence etc exim harvest don check number bit char header vast majority hit test bounce asian isp remain hit handle spamassassin header sender verification ie ensure verifiable email address reply sender late possible require dns lookup slow message reject merely defer dns lookup timeout etc exim harvest exist behaviour acl eximnumber conf suddenly change instead reject recipient message add reject header message header purely internal use record folder reject message save give smtp error message ultimately reject message message see local_scan py look reject header find use folder specify save message reject smtp error message give reject currently reject retain save message message tag reject local_scan py run usual virus spam check homebrew scan attachment filename look like window executable run spamassassin logic basically virus folder virus run spamassassin score number number folder reject spam elif score number number folder catch spam finally local_scan py write message designate folder far big folder accept server handle number number incoming message day maybe number number junk mail oop realize haven write code actually save message ohh haven write discriminate personal email sigh finally big catch wait ve read message header body actually reject message problematic certain broken mta include spammer don consider numberxx datum permanent error retry ohh minor annoyance currently fair stuff reject rcpt time harvest mode exception people probe open relay reject data time cook call asbl automate sender blacklist berkeley db file map sender_ip sender_address expiry time local_scan reject message sender_ip sender_address reason include find reject header add acl eximnumber conf add record asbl expiry time number hour future acl eximnumber conf check record asbl record current sender_ip sender_address hasn expire reject recipient look message header body downside point view corpus collection jerk busily spamme url smtp connection address likely copy win think reduce server load bandwidth sure helpful train spam detector tim happy harvesting greg greg ward gward python net url budget red let tax religion dead kennedys
1743,0,ve reduce rate test run ve score distribution substantially sharp bad news greg non existent middle ground existent wink ham distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number spam distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number usual aggregate number run training predict number url ham number bruceg spam number ham score number number number number yes nigerian scam quote msg count ham haven take ham corpus remve aol car spam rate wouldn change spamprob cutoff drop number number number number drop cutoff number number add number false positive drop number number add number spooky
1744,0,tim peters write ve reduce rate test run ve score distribution substantially sharp bad news greg non existent middle ground existent wink ve finally get pull sf code start absolutely local modification follow ham distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number spam distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number current task complete corpus ve get currently get number ham number spam number currently unsorted toss hammie spamassassin initial sort previously ve form grep keyword little gui thing pop message let spam ham get tedious available en masse look find interesting ugli thing ve see consider anecdotal skip token end lot ps anthony
1745,0,late cvs timtest fail traceback recent file home skip src spambayes timtest py line number drive nset file home skip src spambayes timtest py line number drive driver file home skip src spambayes timtest py line number init self global_ham_hist hist option nbucket attributeerror optionsclass object attribute nbucket run timtest nnumber datum timtest mail directory src spambayes directory create symlink src spambayes bayes ini work shouldn nbuckets attribute default value skip
1746,0,skip montanaro late cvs timtest fail traceback recent file home skip src spambayes timtest py line number drive nset file home skip src spambayes timtest py line number drive driver file home skip src spambayes timtest py line number init self global_ham_hist hist option nbucket attributeerror optionsclass object attribute nbucket run timtest nnumber datum timtest mail directory src spambayes directory create symlink src spambayes bayes ini work shouldn nbuckets attribute default value configparser read read method silently ignore file don exist bayes ini isn find option define want run directory spambayes directory check change possible wink
1747,0,tim configparser read read method silently ignore file don exist bayes ini isn find option define note got rid baye ini embed url search path issue win burn anymore intend way customize tokenizer tester create bayescustomize ini ll burn search path issue wrt instead number number wink
1748,0,anthony baxter ve finally get pull sf code start absolutely local modification follow run summarize ham spam training set prediction set error rate run url output file effect set size accuracy rate isn know ve informally report result control experiment jeremy report improved accuracy double training set size wasn control experiment thing train set size change ham distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number spam distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number current task complete corpus ve get currently get number ham number spam number currently unsorted toss hammie spamassassin initial sort previously ve form grep keyword little gui thing pop message let spam ham get tedious yup tagging datum mondo tedious mistake hurt expect hammie well job hand grepping sure stare false positive spam available en masse look find interesting ugli thing ve see consider anecdotal skip token end lot ps probability favor ham spam skip token produce lieu word number char long high bit character possible help raw html produce lot run current cvs tokenizer retain_pure_html_tag default false html decoration vanish body tokenization
1749,0,tim extreme training half ham spam scoring aginst half false positive rate number number false negative rate number number alas number number number clue html relate beg try tokenize retain_pure_html_tag false random half getting train score different repair bug drop number ham number spam floor isn exactly number change difference run ham distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number spam distribution run number item number number number number number number number number number number number number number number number number number number number number number number number number number number number number number number false positive rate number number false negative rate number number yay mean html tag aren need test datum provide train stuff curiously sole false positive sole false positive half half run report precede msg assume nigerian scam false positive happen end training datum time datum ham setnumber number txt prob number number prob python number number prob alteration number number prob edinburgh number number prob subject python number number prob header error number number number prob thank number number prob help number number prob road number number prob number number prob number number prob number number prob company number number prob visit number number prob send number number prob mail number number prob course number number prob receive number number prob analyst number number prob investment number number prob regulate number number prob mail number number prob mill number number receive number number number number helo url url esmtp exim number number number numberrdsu numberk number python list url number oct number number number number number receive url url number number number number url pro number number number pro number number number smtp iaanumberfor python list url number oct number number number number number receive slnumber number number number number url lotus smtp mta vnumber number number number number number number number smtp numberaenumber numberbnumber number oct number number number number number message numberenumbercnumberd bbnumber enumberfac slnumber internal url vickie mill vickie_mills url python list url subject training course python uk date number oct number number number number number mime version number number content type text plain charset iso number number content transfer encode numberbit priority number msmail priority normal mailer microsoft outlook express number number number number mimeole produce microsoft mimeole vnumber number number number sender python list admin url error python list admin url beenthere python list url mailman version number number number number precedence bulk list help mailto python list request url list post mailto python list url list subscribe url mailto python list request url list general discussion list python programming language python list url list unsubscribe url mailto python list request url list archive url hi look recommendation training course available uk python help thank vickie mill train analyst tel number number number fax number number number mail vickie_mill url information standard life visit website url standard life assurance company standard life house number lothian road edinburgh ehnumber numberdh register scotland sznumber regulate personal investment authority tel number number number call record monitor confidential mail addressee receive error retain copy disclose consent return virus scan mail responsible damage cause virus alteration party send number discriminator interesting income number number number httpnumber python number number number header mime version number number number number httpnumber remove number number number content type text html number number number string number number number http number jpg number number number object number number number python number number number python number number number language number number number number number number header return path number number number number unsubscribe number number number header receive number number number number def number number number http number gif number number number module number number number import number number number header receive number number number number header error number number number number header reply number number number number write number number number nbsp number number number subject python number number number header user agent number number number number header complaint number number number number write number number number python number number number header organization number number number number html clue remain nbsp content type text html anthony trick account python appear number httpnumber python mean python find numberst field embed http url stick gif jpg url score number number spam clue note damning pattern capitalization header mime version number counting case sensitive guess mime damning subject date spam likely end instance return path header
1750,0,ve run hammie incoming message notice multipart alternative message totally hose content mime boundary instance following message number somebody org neale url subject booga content type multipart alternative boundary snot multi message mime format snot content type text plain charset iso number number content transfer encode numberbit hi snot content type text html charset iso number number content transfer encoding numberbit pre hi pre snot number come like number somebody org neale url subject booga content type multipart alternative boundary snot hammie disposition number number unrelated gar remove multi message mime format snot snot number python number numberanumber number sep number number number number number ve fix follow patch tim tokenizer admit baffle work maybe subtle interaction generator list understand baffle don imagine theory come close reality case advise hammie eat multipart alternative message patch apply patch bogus check hope well fix wasn capable discover number index url rcs file cvsroot spambayes spambayes url retrieve revision number number diff rnumber number url url number sep number number number number number number number url number sep number number number number number number number number number usr bin env python module tokenize email message spam filter import email number number number number htmlpart textpart stack get_payload stack subpart stack pop subpart stack number stack stack number ctype subpart get_content_type ctype text plain textpart subpart number
1751,0,neale pickett neale woozle org like maybe subtle interaction generator list understand baffle don imagine theory come close reality fall asleep figure tokenizer extra feel like real chawbacon realize early blame stay past bedtime neale
1752,0,number september number tim peters say spam likely end instance return path header possibly qmail ism bruce guenter spam collection maybe anthony right spammer stupid blindly copy header course right spammer stupid particular aspect stupidity open question greg greg ward gward python net url think honk telepath
1753,0,anthony baxter number set numberham numberspam run match number url sez training datum ham setnumber data spam setnumber number hams number spam number number number number number number number number number number number number number number number number training datum ham setnumber data spam setnumber number hams number spam number number number number number number number number number number number number number number number number training datum ham setnumber data spam setnumber number hams number spam number number number number number number number number number number number number number number number number training datum ham setnumber data spam setnumber number hams number spam number number number number number number number number number number number number number number number number training datum ham setnumber data spam setnumber number hams number spam number number number number number number number number number number number number number number number number total false pos number number number total false neg number number number msgs break number set setnumber particular give set severe problem setnumber blow rate predict rate run training set vary factor number suggest systematic bias way set choose example break set arrival time break set randomly instead partition randomly wild variance run mondo mysterious expect hammie well job hand grepping sure stare false positive spam yah chicken egg problem want stuff know right test stuff look message eyeball scheme non error rate kind spambayes code tell spam go help trust wink help lot expect testing discover spam ham vice versa result improve improve categorization gross mistake straighten tedious scan rest eyeball skip token yep show lot spam different form ham ham manage pick different variant don end counteract bit spam look lot bad skip rubbish come uuencoded virus spam set reason appear bruceg spam collection add code strip uuencoded section pump uuencode summary token instead ll check didn significant difference usual test run single spam setnumber judge ham number set change shrink database size percent let know help strip uuencoded section false positive percentage number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie win number time tie number time lose number time total unique fp go number number tie false negative percentage number number number number tie number number number number tie number number number number lose number number number number number number tie number number number number tie number number number number tie number number number number lose number number number number number number tie number number number number tie number number number number tie number number number number lose number number number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number tie number number number number lose number number win number time tie number time lose number time total unique fn go number number lose number number
